channel x_pos y_pos z_pos
5505 60 50 250
5506 60 50 240
5507 60 50 230
5508 60 50 220
5509 60 50 210
5510 60 50 200
5511 60 50 190
5512 60 50 180
5513 60 50 170
5514 60 50 160
5515 60 50 150
5516 60 50 140
5517 60 50 130
5518 60 50 120
5519 60 50 110
5520 70 50 2500
5521 70 50 2490
5522 70 50 2480
5523 70 50 2470
5524 70 50 2460
5525 70 50 2450
5526 70 50 2440
5527 70 50 2430
5528 70 50 2420
5529 70 50 2410
5530 70 50 2400
5531 70 50 2390
5532 70 50 2380
5533 70 50 2370
5534 70 50 2360
5535 70 50 2350
5536 70 50 2340
5537 70 50 2330
5538 70 50 2320
5539 70 50 2310
5540 70 50 2300
5541 70 50 2290
5542 70 50 2280
5543 70 50 2270
5544 70 50 2260
5545 70 50 2250
5546 70 50 2240
5547 70 50 2230
5548 70 50 2220
5549 70 50 2210
5550 70 50 2200
5551 70 50 2190
5552 70 50 2180
5553 70 50 2170
5554 70 50 2160
5555 70 50 2150
5556 70 50 2140
5557 70 50 2130
5558 70 50 2120
5559 70 50 2110
5560 70 50 2100
5561 70 50 2090
5562 70 50 2080
5563 70 50 2070
5564 70 50 2060
5565 70 50 2050
5566 70 50 2040
5567 70 50 2030
5568 70 50 2020
5569 70 50 2010
5570 70 50 2000
5571 70 50 1990
5572 70 50 1980
5573 70 50 1970
5574 70 50 1960
5575 70 50 1950
5576 70 50 1940
5577 70 50 1930
5578 70 50 1920
5579 70 50 1910
5580 70 50 1900
5581 70 50 1890
5582 70 50 1880
5583 70 50 1870
5584 70 50 1860
5585 70 50 1850
5586 70 50 1840
5587 70 50 1830
5588 70 50 1820
5589 70 50 1810
5590 70 50 1800
5591 70 50 1790
5592 70 50 1780
5593 70 50 1770
5594 70 50 1760
5595 70 50 1750
5596 70 50 1740
5597 70 50 1730
5598 70 50 1720
5599 70 50 1710
5600 70 50 1700
5601 70 50 1690
5602 70 50 1680
5603 70 50 1670
5604 70 50 1660
5605 70 50 1650
5606 70 50 1640
5607 70 50 1630
5608 70 50 1620
5609 70 50 1610
5610 70 50 1600
5611 70 50 1590
5612 70 50 1580
5613 70 50 1570
5614 70 50 1560
5615 70 50 1550
5616 70 50 1540
5617 70 50 1530
5618 70 50 1520
5619 70 50 1510
5620 70 50 1500
5621 70 50 1490
5622 70 50 1480
5623 70 50 1470
5624 70 50 1460
5625 70 50 1450
5626 70 50 1440
5627 70 50 1430
5628 70 50 1420
5629 70 50 1410
5630 70 50 1400
5631 70 50 1390
5632 70 50 1380
5633 70 50 1370
5634 70 50 1360
5635 70 50 1350
5636 70 50 1340
5637 70 50 1330
5638 70 50 1320
5639 70 50 1310
5640 70 50 1300
5641 70 50 1290
5642 70 50 1280
5643 70 50 1270
5644 70 50 1260
5645 70 50 1250
5646 70 50 1240
5647 70 50 1230
5648 70 50 1220
5649 70 50 1210
5650 70 50 1200
5651 70 50 1190
5652 70 50 1180
5653 70 50 1170
5654 70 50 1160
5655 70 50 1150
5656 70 50 1140
5657 70 50 1130
5658 70 50 1120
5659 70 50 1110
5660 70 50 1100
5661 70 50 1090
5662 70 50 1080
5663 70 50 1070
5664 70 50 1060
5665 70 50 1050
5666 70 50 1040
5667 70 50 1030
5668 70 50 1020
5669 70 50 1010
5670 70 50 1000
5671 70 50 990
5672 70 50 980
5673 70 50 970
5674 70 50 960
5675 70 50 950
5676 70 50 940
5677 70 50 930
5678 70 50 920
5679 70 50 910
5680 70 50 900
5681 70 50 890
5682 70 50 880
5683 70 50 870
5684 70 50 860
5685 70 50 850
5686 70 50 840
5687 70 50 830
5688 70 50 820
5689 70 50 810
5690 70 50 800
5691 70 50 790
5692 70 50 780
5693 70 50 770
5694 70 50 760
5695 70 50 750
5696 70 50 740
5697 70 50 730
5698 70 50 720
5699 70 50 710
5700 70 50 700
5701 70 50 690
5702 70 50 680
5703 70 50 670
5704 70 50 660
5705 70 50 650
5706 70 50 640
5707 70 50 630
5708 70 50 620
5709 70 50 610
5710 70 50 600
5711 70 50 590
5712 70 50 580
5713 70 50 570
5714 70 50 560
5715 70 50 550
5716 70 50 540
5717 70 50 530
5718 70 50 520
5719 70 50 510
5720 70 50 500
5721 70 50 490
5722 70 50 480
5723 70 50 470
5724 70 50 460
5725 70 50 450
5726 70 50 440
5727 70 50 430
5728 70 50 420
5729 70 50 410
5730 70 50 400
5731 70 50 390
5732 70 50 380
5733 70 50 370
5734 70 50 360
5735 70 50 350
5736 70 50 340
5737 70 50 330
5738 70 50 320
5739 70 50 310
5740 70 50 300
5741 70 50 290
5742 70 50 280
5743 70 50 270
5744 70 50 260
5745 70 50 250
5746 70 50 240
5747 70 50 230
5748 70 50 220
5749 70 50 210
5750 70 50 200
5751 70 50 190
5752 70 50 180
5753 70 50 170
5754 70 50 160
5755 70 50 150
5756 70 50 140
5757 70 50 130
5758 70 50 120
5759 70 50 110
5760 80 50 2500
5761 80 50 2490
5762 80 50 2480
5763 80 50 2470
5764 80 50 2460
5765 80 50 2450
5766 80 50 2440
5767 80 50 2430
5768 80 50 2420
5769 80 50 2410
5770 80 50 2400
5771 80 50 2390
5772 80 50 2380
5773 80 50 2370
5774 80 50 2360
5775 80 50 2350
5776 80 50 2340
5777 80 50 2330
5778 80 50 2320
5779 80 50 2310
5780 80 50 2300
5781 80 50 2290
5782 80 50 2280
5783 80 50 2270
5784 80 50 2260
5785 80 50 2250
5786 80 50 2240
5787 80 50 2230
5788 80 50 2220
5789 80 50 2210
5790 80 50 2200
5791 80 50 2190
5792 80 50 2180
5793 80 50 2170
5794 80 50 2160
5795 80 50 2150
5796 80 50 2140
5797 80 50 2130
5798 80 50 2120
5799 80 50 2110
5800 80 50 2100
5801 80 50 2090
5802 80 50 2080
5803 80 50 2070
5804 80 50 2060
5805 80 50 2050
5806 80 50 2040
5807 80 50 2030
5808 80 50 2020
5809 80 50 2010
5810 80 50 2000
5811 80 50 1990
5812 80 50 1980
5813 80 50 1970
5814 80 50 1960
5815 80 50 1950
5816 80 50 1940
5817 80 50 1930
5818 80 50 1920
5819 80 50 1910
5820 80 50 1900
5821 80 50 1890
5822 80 50 1880
5823 80 50 1870
5824 80 50 1860
5825 80 50 1850
5826 80 50 1840
5827 80 50 1830
5828 80 50 1820
5829 80 50 1810
5830 80 50 1800
5831 80 50 1790
5832 80 50 1780
5833 80 50 1770
5834 80 50 1760
5835 80 50 1750
5836 80 50 1740
5837 80 50 1730
5838 80 50 1720
5839 80 50 1710
5840 80 50 1700
5841 80 50 1690
5842 80 50 1680
5843 80 50 1670
5844 80 50 1660
5845 80 50 1650
5846 80 50 1640
5847 80 50 1630
5848 80 50 1620
5849 80 50 1610
5850 80 50 1600
5851 80 50 1590
5852 80 50 1580
5853 80 50 1570
5854 80 50 1560
5855 80 50 1550
5856 80 50 1540
5857 80 50 1530
5858 80 50 1520
5859 80 50 1510
5860 80 50 1500
5861 80 50 1490
5862 80 50 1480
5863 80 50 1470
5864 80 50 1460
5865 80 50 1450
5866 80 50 1440
5867 80 50 1430
5868 80 50 1420
5869 80 50 1410
5870 80 50 1400
5871 80 50 1390
5872 80 50 1380
5873 80 50 1370
5874 80 50 1360
5875 80 50 1350
5876 80 50 1340
5877 80 50 1330
5878 80 50 1320
5879 80 50 1310
5880 80 50 1300
5881 80 50 1290
5882 80 50 1280
5883 80 50 1270
5884 80 50 1260
5885 80 50 1250
5886 80 50 1240
5887 80 50 1230
5888 80 50 1220
5889 80 50 1210
5890 80 50 1200
5891 80 50 1190
5892 80 50 1180
5893 80 50 1170
5894 80 50 1160
5895 80 50 1150
5896 80 50 1140
5897 80 50 1130
5898 80 50 1120
5899 80 50 1110
5900 80 50 1100
5901 80 50 1090
5902 80 50 1080
5903 80 50 1070
5904 80 50 1060
5905 80 50 1050
5906 80 50 1040
5907 80 50 1030
5908 80 50 1020
5909 80 50 1010
5910 80 50 1000
5911 80 50 990
5912 80 50 980
5913 80 50 970
5914 80 50 960
5915 80 50 950
5916 80 50 940
5917 80 50 930
5918 80 50 920
5919 80 50 910
5920 80 50 900
5921 80 50 890
5922 80 50 880
5923 80 50 870
5924 80 50 860
5925 80 50 850
5926 80 50 840
5927 80 50 830
5928 80 50 820
5929 80 50 810
5930 80 50 800
5931 80 50 790
5932 80 50 780
5933 80 50 770
5934 80 50 760
5935 80 50 750
5936 80 50 740
5937 80 50 730
5938 80 50 720
5939 80 50 710
5940 80 50 700
5941 80 50 690
5942 80 50 680
5943 80 50 670
5944 80 50 660
5945 80 50 650
5946 80 50 640
5947 80 50 630
5948 80 50 620
5949 80 50 610
5950 80 50 600
5951 80 50 590
5952 80 50 580
5953 80 50 570
5954 80 50 560
5955 80 50 550
5956 80 50 540
5957 80 50 530
5958 80 50 520
5959 80 50 510
5960 80 50 500
5961 80 50 490
5962 80 50 480
5963 80 50 470
5964 80 50 460
5965 80 50 450
5966 80 50 440
5967 80 50 430
5968 80 50 420
5969 80 50 410
5970 80 50 400
5971 80 50 390
5972 80 50 380
5973 80 50 370
5974 80 50 360
5975 80 50 350
5976 80 50 340
5977 80 50 330
5978 80 50 320
5979 80 50 310
5980 80 50 300
5981 80 50 290
5982 80 50 280
5983 80 50 270
5984 80 50 260
5985 80 50 250
5986 80 50 240
5987 80 50 230
5988 80 50 220
5989 80 50 210
5990 80 50 200
5991 80 50 190
5992 80 50 180
5993 80 50 170
5994 80 50 160
5995 80 50 150
5996 80 50 140
5997 80 50 130
5998 80 50 120
5999 80 50 110
6000 90 50 2500
6001 90 50 2490
6002 90 50 2480
6003 90 50 2470
6004 90 50 2460
6005 90 50 2450
6006 90 50 2440
6007 90 50 2430
6008 90 50 2420
6009 90 50 2410
6010 90 50 2400
6011 90 50 2390
6012 90 50 2380
6013 90 50 2370
6014 90 50 2360
6015 90 50 2350
6016 90 50 2340
6017 90 50 2330
6018 90 50 2320
6019 90 50 2310
6020 90 50 2300
6021 90 50 2290
6022 90 50 2280
6023 90 50 2270
6024 90 50 2260
6025 90 50 2250
6026 90 50 2240
6027 90 50 2230
6028 90 50 2220
6029 90 50 2210
6030 90 50 2200
6031 90 50 2190
6032 90 50 2180
6033 90 50 2170
6034 90 50 2160
6035 90 50 2150
6036 90 50 2140
6037 90 50 2130
6038 90 50 2120
6039 90 50 2110
6040 90 50 2100
6041 90 50 2090
6042 90 50 2080
6043 90 50 2070
6044 90 50 2060
6045 90 50 2050
6046 90 50 2040
6047 90 50 2030
6048 90 50 2020
6049 90 50 2010
6050 90 50 2000
6051 90 50 1990
6052 90 50 1980
6053 90 50 1970
6054 90 50 1960
6055 90 50 1950
6056 90 50 1940
6057 90 50 1930
6058 90 50 1920
6059 90 50 1910
6060 90 50 1900
6061 90 50 1890
6062 90 50 1880
6063 90 50 1870
6064 90 50 1860
6065 90 50 1850
6066 90 50 1840
6067 90 50 1830
6068 90 50 1820
6069 90 50 1810
6070 90 50 1800
6071 90 50 1790
6072 90 50 1780
6073 90 50 1770
6074 90 50 1760
6075 90 50 1750
6076 90 50 1740
6077 90 50 1730
6078 90 50 1720
6079 90 50 1710
6080 90 50 1700
6081 90 50 1690
6082 90 50 1680
6083 90 50 1670
6084 90 50 1660
6085 90 50 1650
6086 90 50 1640
6087 90 50 1630
6088 90 50 1620
6089 90 50 1610
6090 90 50 1600
6091 90 50 1590
6092 90 50 1580
6093 90 50 1570
6094 90 50 1560
6095 90 50 1550
6096 90 50 1540
6097 90 50 1530
6098 90 50 1520
6099 90 50 1510
6100 90 50 1500
6101 90 50 1490
6102 90 50 1480
6103 90 50 1470
6104 90 50 1460
6105 90 50 1450
6106 90 50 1440
6107 90 50 1430
6108 90 50 1420
6109 90 50 1410
6110 90 50 1400
6111 90 50 1390
6112 90 50 1380
6113 90 50 1370
6114 90 50 1360
6115 90 50 1350
6116 90 50 1340
6117 90 50 1330
6118 90 50 1320
6119 90 50 1310
6120 90 50 1300
6121 90 50 1290
6122 90 50 1280
6123 90 50 1270
6124 90 50 1260
6125 90 50 1250
6126 90 50 1240
6127 90 50 1230
6128 90 50 1220
6129 90 50 1210
6130 90 50 1200
6131 90 50 1190
6132 90 50 1180
6133 90 50 1170
6134 90 50 1160
6135 90 50 1150
6136 90 50 1140
6137 90 50 1130
6138 90 50 1120
6139 90 50 1110
6140 90 50 1100
6141 90 50 1090
6142 90 50 1080
6143 90 50 1070
6144 90 50 1060
6145 90 50 1050
6146 90 50 1040
6147 90 50 1030
6148 90 50 1020
6149 90 50 1010
6150 90 50 1000
6151 90 50 990
6152 90 50 980
6153 90 50 970
6154 90 50 960
6155 90 50 950
6156 90 50 940
6157 90 50 930
6158 90 50 920
6159 90 50 910
6160 90 50 900
6161 90 50 890
6162 90 50 880
6163 90 50 870
6164 90 50 860
6165 90 50 850
6166 90 50 840
6167 90 50 830
6168 90 50 820
6169 90 50 810
6170 90 50 800
6171 90 50 790
6172 90 50 780
6173 90 50 770
6174 90 50 760
6175 90 50 750
6176 90 50 740
6177 90 50 730
6178 90 50 720
6179 90 50 710
6180 90 50 700
6181 90 50 690
6182 90 50 680
6183 90 50 670
6184 90 50 660
6185 90 50 650
6186 90 50 640
6187 90 50 630
6188 90 50 620
6189 90 50 610
6190 90 50 600
6191 90 50 590
6192 90 50 580
6193 90 50 570
6194 90 50 560
6195 90 50 550
6196 90 50 540
6197 90 50 530
6198 90 50 520
6199 90 50 510
6200 90 50 500
6201 90 50 490
6202 90 50 480
6203 90 50 470
6204 90 50 460
6205 90 50 450
6206 90 50 440
6207 90 50 430
6208 90 50 420
6209 90 50 410
6210 90 50 400
6211 90 50 390
6212 90 50 380
6213 90 50 370
6214 90 50 360
6215 90 50 350
6216 90 50 340
6217 90 50 330
6218 90 50 320
6219 90 50 310
6220 90 50 300
6221 90 50 290
6222 90 50 280
6223 90 50 270
6224 90 50 260
6225 90 50 250
6226 90 50 240
6227 90 50 230
6228 90 50 220
6229 90 50 210
6230 90 50 200
6231 90 50 190
6232 90 50 180
6233 90 50 170
6234 90 50 160
6235 90 50 150
6236 90 50 140
6237 90 50 130
6238 90 50 120
6239 90 50 110
6240 100 50 2500
6241 100 50 2490
6242 100 50 2480
6243 100 50 2470
6244 100 50 2460
6245 100 50 2450
6246 100 50 2440
6247 100 50 2430
6248 100 50 2420
6249 100 50 2410
6250 100 50 2400
6251 100 50 2390
6252 100 50 2380
6253 100 50 2370
6254 100 50 2360
6255 100 50 2350
6256 100 50 2340
6257 100 50 2330
6258 100 50 2320
6259 100 50 2310
6260 100 50 2300
6261 100 50 2290
6262 100 50 2280
6263 100 50 2270
6264 100 50 2260
6265 100 50 2250
6266 100 50 2240
6267 100 50 2230
6268 100 50 2220
6269 100 50 2210
6270 100 50 2200
6271 100 50 2190
6272 100 50 2180
6273 100 50 2170
6274 100 50 2160
6275 100 50 2150
6276 100 50 2140
6277 100 50 2130
6278 100 50 2120
6279 100 50 2110
6280 100 50 2100
6281 100 50 2090
6282 100 50 2080
6283 100 50 2070
6284 100 50 2060
6285 100 50 2050
6286 100 50 2040
6287 100 50 2030
6288 100 50 2020
6289 100 50 2010
6290 100 50 2000
6291 100 50 1990
6292 100 50 1980
6293 100 50 1970
6294 100 50 1960
6295 100 50 1950
6296 100 50 1940
6297 100 50 1930
6298 100 50 1920
6299 100 50 1910
6300 100 50 1900
6301 100 50 1890
6302 100 50 1880
6303 100 50 1870
6304 100 50 1860
6305 100 50 1850
6306 100 50 1840
6307 100 50 1830
6308 100 50 1820
6309 100 50 1810
6310 100 50 1800
6311 100 50 1790
6312 100 50 1780
6313 100 50 1770
6314 100 50 1760
6315 100 50 1750
6316 100 50 1740
6317 100 50 1730
6318 100 50 1720
6319 100 50 1710
6320 100 50 1700
6321 100 50 1690
6322 100 50 1680
6323 100 50 1670
6324 100 50 1660
6325 100 50 1650
6326 100 50 1640
6327 100 50 1630
6328 100 50 1620
6329 100 50 1610
6330 100 50 1600
6331 100 50 1590
6332 100 50 1580
6333 100 50 1570
6334 100 50 1560
6335 100 50 1550
6336 100 50 1540
6337 100 50 1530
6338 100 50 1520
6339 100 50 1510
6340 100 50 1500
6341 100 50 1490
6342 100 50 1480
6343 100 50 1470
6344 100 50 1460
6345 100 50 1450
6346 100 50 1440
6347 100 50 1430
6348 100 50 1420
6349 100 50 1410
6350 100 50 1400
6351 100 50 1390
6352 100 50 1380
6353 100 50 1370
6354 100 50 1360
6355 100 50 1350
6356 100 50 1340
6357 100 50 1330
6358 100 50 1320
6359 100 50 1310
6360 100 50 1300
6361 100 50 1290
6362 100 50 1280
6363 100 50 1270
6364 100 50 1260
6365 100 50 1250
6366 100 50 1240
6367 100 50 1230
6368 100 50 1220
6369 100 50 1210
6370 100 50 1200
6371 100 50 1190
6372 100 50 1180
6373 100 50 1170
6374 100 50 1160
6375 100 50 1150
6376 100 50 1140
6377 100 50 1130
6378 100 50 1120
6379 100 50 1110
6380 100 50 1100
6381 100 50 1090
6382 100 50 1080
6383 100 50 1070
6384 100 50 1060
6385 100 50 1050
6386 100 50 1040
6387 100 50 1030
6388 100 50 1020
6389 100 50 1010
6390 100 50 1000
6391 100 50 990
6392 100 50 980
6393 100 50 970
6394 100 50 960
6395 100 50 950
6396 100 50 940
6397 100 50 930
6398 100 50 920
6399 100 50 910
6400 100 50 900
6401 100 50 890
6402 100 50 880
6403 100 50 870
6404 100 50 860
6405 100 50 850
6406 100 50 840
6407 100 50 830
6408 100 50 820
6409 100 50 810
6410 100 50 800
6411 100 50 790
6412 100 50 780
6413 100 50 770
6414 100 50 760
6415 100 50 750
6416 100 50 740
6417 100 50 730
6418 100 50 720
6419 100 50 710
6420 100 50 700
6421 100 50 690
6422 100 50 680
6423 100 50 670
6424 100 50 660
6425 100 50 650
6426 100 50 640
6427 100 50 630
6428 100 50 620
6429 100 50 610
6430 100 50 600
6431 100 50 590
6432 100 50 580
6433 100 50 570
6434 100 50 560
6435 100 50 550
6436 100 50 540
6437 100 50 530
6438 100 50 520
6439 100 50 510
6440 100 50 500
6441 100 50 490
6442 100 50 480
6443 100 50 470
6444 100 50 460
6445 100 50 450
6446 100 50 440
6447 100 50 430
6448 100 50 420
6449 100 50 410
6450 100 50 400
6451 100 50 390
6452 100 50 380
6453 100 50 370
6454 100 50 360
6455 100 50 350
6456 100 50 340
6457 100 50 330
6458 100 50 320
6459 100 50 310
6460 100 50 300
6461 100 50 290
6462 100 50 280
6463 100 50 270
6464 100 50 260
6465 100 50 250
6466 100 50 240
6467 100 50 230
6468 100 50 220
6469 100 50 210
6470 100 50 200
6471 100 50 190
6472 100 50 180
6473 100 50 170
6474 100 50 160
6475 100 50 150
6476 100 50 140
6477 100 50 130
6478 100 50 120
6479 100 50 110
6480 110 50 2500
6481 110 50 2490
6482 110 50 2480
6483 110 50 2470
6484 110 50 2460
6485 110 50 2450
6486 110 50 2440
6487 110 50 2430
6488 110 50 2420
6489 110 50 2410
6490 110 50 2400
6491 110 50 2390
6492 110 50 2380
6493 110 50 2370
6494 110 50 2360
6495 110 50 2350
6496 110 50 2340
6497 110 50 2330
6498 110 50 2320
6499 110 50 2310
6500 110 50 2300
6501 110 50 2290
6502 110 50 2280
6503 110 50 2270
6504 110 50 2260
6505 110 50 2250
6506 110 50 2240
6507 110 50 2230
6508 110 50 2220
6509 110 50 2210
6510 110 50 2200
6511 110 50 2190
6512 110 50 2180
6513 110 50 2170
6514 110 50 2160
6515 110 50 2150
6516 110 50 2140
6517 110 50 2130
6518 110 50 2120
6519 110 50 2110
6520 110 50 2100
6521 110 50 2090
6522 110 50 2080
6523 110 50 2070
6524 110 50 2060
6525 110 50 2050
6526 110 50 2040
6527 110 50 2030
6528 110 50 2020
6529 110 50 2010
6530 110 50 2000
6531 110 50 1990
6532 110 50 1980
6533 110 50 1970
6534 110 50 1960
6535 110 50 1950
6536 110 50 1940
6537 110 50 1930
6538 110 50 1920
6539 110 50 1910
6540 110 50 1900
6541 110 50 1890
6542 110 50 1880
6543 110 50 1870
6544 110 50 1860
6545 110 50 1850
6546 110 50 1840
6547 110 50 1830
6548 110 50 1820
6549 110 50 1810
6550 110 50 1800
6551 110 50 1790
6552 110 50 1780
6553 110 50 1770
6554 110 50 1760
6555 110 50 1750
6556 110 50 1740
6557 110 50 1730
6558 110 50 1720
6559 110 50 1710
6560 110 50 1700
6561 110 50 1690
6562 110 50 1680
6563 110 50 1670
6564 110 50 1660
6565 110 50 1650
6566 110 50 1640
6567 110 50 1630
6568 110 50 1620
6569 110 50 1610
6570 110 50 1600
6571 110 50 1590
6572 110 50 1580
6573 110 50 1570
6574 110 50 1560
6575 110 50 1550
6576 110 50 1540
6577 110 50 1530
6578 110 50 1520
6579 110 50 1510
6580 110 50 1500
6581 110 50 1490
6582 110 50 1480
6583 110 50 1470
6584 110 50 1460
6585 110 50 1450
6586 110 50 1440
6587 110 50 1430
6588 110 50 1420
6589 110 50 1410
6590 110 50 1400
6591 110 50 1390
6592 110 50 1380
6593 110 50 1370
6594 110 50 1360
6595 110 50 1350
6596 110 50 1340
6597 110 50 1330
6598 110 50 1320
6599 110 50 1310
6600 110 50 1300
6601 110 50 1290
6602 110 50 1280
6603 110 50 1270
6604 110 50 1260
6605 110 50 1250
6606 110 50 1240
6607 110 50 1230
6608 110 50 1220
6609 110 50 1210
6610 110 50 1200
6611 110 50 1190
6612 110 50 1180
6613 110 50 1170
6614 110 50 1160
6615 110 50 1150
6616 110 50 1140
6617 110 50 1130
6618 110 50 1120
6619 110 50 1110
6620 110 50 1100
6621 110 50 1090
6622 110 50 1080
6623 110 50 1070
6624 110 50 1060
6625 110 50 1050
6626 110 50 1040
6627 110 50 1030
6628 110 50 1020
6629 110 50 1010
6630 110 50 1000
6631 110 50 990
6632 110 50 980
6633 110 50 970
6634 110 50 960
6635 110 50 950
6636 110 50 940
6637 110 50 930
6638 110 50 920
6639 110 50 910
6640 110 50 900
6641 110 50 890
6642 110 50 880
6643 110 50 870
6644 110 50 860
6645 110 50 850
6646 110 50 840
6647 110 50 830
6648 110 50 820
6649 110 50 810
6650 110 50 800
6651 110 50 790
6652 110 50 780
6653 110 50 770
6654 110 50 760
6655 110 50 750
6656 110 50 740
6657 110 50 730
6658 110 50 720
6659 110 50 710
6660 110 50 700
6661 110 50 690
6662 110 50 680
6663 110 50 670
6664 110 50 660
6665 110 50 650
6666 110 50 640
6667 110 50 630
6668 110 50 620
6669 110 50 610
6670 110 50 600
6671 110 50 590
6672 110 50 580
6673 110 50 570
6674 110 50 560
6675 110 50 550
6676 110 50 540
6677 110 50 530
6678 110 50 520
6679 110 50 510
6680 110 50 500
6681 110 50 490
6682 110 50 480
6683 110 50 470
6684 110 50 460
6685 110 50 450
6686 110 50 440
6687 110 50 430
6688 110 50 420
6689 110 50 410
6690 110 50 400
6691 110 50 390
6692 110 50 380
6693 110 50 370
6694 110 50 360
6695 110 50 350
6696 110 50 340
6697 110 50 330
6698 110 50 320
6699 110 50 310
6700 110 50 300
6701 110 50 290
6702 110 50 280
6703 110 50 270
6704 110 50 260
6705 110 50 250
6706 110 50 240
6707 110 50 230
6708 110 50 220
6709 110 50 210
6710 110 50 200
6711 110 50 190
6712 110 50 180
6713 110 50 170
6714 110 50 160
6715 110 50 150
6716 110 50 140
6717 110 50 130
6718 110 50 120
6719 110 50 110
6720 120 50 2500
6721 120 50 2490
6722 120 50 2480
6723 120 50 2470
6724 120 50 2460
6725 120 50 2450
6726 120 50 2440
6727 120 50 2430
6728 120 50 2420
6729 120 50 2410
6730 120 50 2400
6731 120 50 2390
6732 120 50 2380
6733 120 50 2370
6734 120 50 2360
6735 120 50 2350
6736 120 50 2340
6737 120 50 2330
6738 120 50 2320
6739 120 50 2310
6740 120 50 2300
6741 120 50 2290
6742 120 50 2280
6743 120 50 2270
6744 120 50 2260
6745 120 50 2250
6746 120 50 2240
6747 120 50 2230
6748 120 50 2220
6749 120 50 2210
6750 120 50 2200
6751 120 50 2190
6752 120 50 2180
6753 120 50 2170
6754 120 50 2160
6755 120 50 2150
6756 120 50 2140
6757 120 50 2130
6758 120 50 2120
6759 120 50 2110
6760 120 50 2100
6761 120 50 2090
6762 120 50 2080
6763 120 50 2070
6764 120 50 2060
6765 120 50 2050
6766 120 50 2040
6767 120 50 2030
6768 120 50 2020
6769 120 50 2010
6770 120 50 2000
6771 120 50 1990
6772 120 50 1980
6773 120 50 1970
6774 120 50 1960
6775 120 50 1950
6776 120 50 1940
6777 120 50 1930
6778 120 50 1920
6779 120 50 1910
6780 120 50 1900
6781 120 50 1890
6782 120 50 1880
6783 120 50 1870
6784 120 50 1860
6785 120 50 1850
6786 120 50 1840
6787 120 50 1830
6788 120 50 1820
6789 120 50 1810
6790 120 50 1800
6791 120 50 1790
6792 120 50 1780
6793 120 50 1770
6794 120 50 1760
6795 120 50 1750
6796 120 50 1740
6797 120 50 1730
6798 120 50 1720
6799 120 50 1710
6800 120 50 1700
6801 120 50 1690
6802 120 50 1680
6803 120 50 1670
6804 120 50 1660
6805 120 50 1650
6806 120 50 1640
6807 120 50 1630
6808 120 50 1620
6809 120 50 1610
6810 120 50 1600
6811 120 50 1590
6812 120 50 1580
6813 120 50 1570
6814 120 50 1560
6815 120 50 1550
6816 120 50 1540
6817 120 50 1530
6818 120 50 1520
6819 120 50 1510
6820 120 50 1500
6821 120 50 1490
6822 120 50 1480
6823 120 50 1470
6824 120 50 1460
6825 120 50 1450
6826 120 50 1440
6827 120 50 1430
6828 120 50 1420
6829 120 50 1410
6830 120 50 1400
6831 120 50 1390
6832 120 50 1380
6833 120 50 1370
6834 120 50 1360
6835 120 50 1350
6836 120 50 1340
6837 120 50 1330
6838 120 50 1320
6839 120 50 1310
6840 120 50 1300
6841 120 50 1290
6842 120 50 1280
6843 120 50 1270
6844 120 50 1260
6845 120 50 1250
6846 120 50 1240
6847 120 50 1230
6848 120 50 1220
6849 120 50 1210
6850 120 50 1200
6851 120 50 1190
6852 120 50 1180
6853 120 50 1170
6854 120 50 1160
6855 120 50 1150
6856 120 50 1140
6857 120 50 1130
6858 120 50 1120
6859 120 50 1110
6860 120 50 1100
6861 120 50 1090
6862 120 50 1080
6863 120 50 1070
6864 120 50 1060
6865 120 50 1050
6866 120 50 1040
6867 120 50 1030
6868 120 50 1020
6869 120 50 1010
6870 120 50 1000
6871 120 50 990
6872 120 50 980
6873 120 50 970
6874 120 50 960
6875 120 50 950
6876 120 50 940
6877 120 50 930
6878 120 50 920
6879 120 50 910
6880 120 50 900
6881 120 50 890
6882 120 50 880
6883 120 50 870
6884 120 50 860
6885 120 50 850
6886 120 50 840
6887 120 50 830
6888 120 50 820
6889 120 50 810
6890 120 50 800
6891 120 50 790
6892 120 50 780
6893 120 50 770
6894 120 50 760
6895 120 50 750
6896 120 50 740
6897 120 50 730
6898 120 50 720
6899 120 50 710
6900 120 50 700
6901 120 50 690
6902 120 50 680
6903 120 50 670
6904 120 50 660
6905 120 50 650
6906 120 50 640
6907 120 50 630
6908 120 50 620
6909 120 50 610
6910 120 50 600
6911 120 50 590
6912 120 50 580
6913 120 50 570
6914 120 50 560
6915 120 50 550
6916 120 50 540
6917 120 50 530
6918 120 50 520
6919 120 50 510
6920 120 50 500
6921 120 50 490
6922 120 50 480
6923 120 50 470
6924 120 50 460
6925 120 50 450
6926 120 50 440
6927 120 50 430
6928 120 50 420
6929 120 50 410
6930 120 50 400
6931 120 50 390
6932 120 50 380
6933 120 50 370
6934 120 50 360
6935 120 50 350
6936 120 50 340
6937 120 50 330
6938 120 50 320
6939 120 50 310
6940 120 50 300
6941 120 50 290
6942 120 50 280
6943 120 50 270
6944 120 50 260
6945 120 50 250
6946 120 50 240
6947 120 50 230
6948 120 50 220
6949 120 50 210
6950 120 50 200
6951 120 50 190
6952 120 50 180
6953 120 50 170
6954 120 50 160
6955 120 50 150
6956 120 50 140
6957 120 50 130
